mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2022-08-22 21:00:00,2022-08-23 02:15:00,5.5,1.9,2.5772727272727276,21
2022-08-23 08:00:00,2022-08-23 14:00:00,6.25,1.8,2.4559999999999995,8
2022-08-23 22:00:00,2022-08-24 03:00:00,5.25,2.0,2.4904761904761905,22
2022-08-24 09:15:00,2022-08-24 14:45:00,5.75,2.0,2.3608695652173917,9
2022-08-24 23:00:00,2022-08-25 03:45:00,5.0,1.7,2.3400000000000007,23
2022-08-25 10:00:00,2022-08-25 15:45:00,6.0,1.9,2.3583333333333334,10
2022-08-25 23:45:00,2022-08-26 04:30:00,5.0,1.8,2.365,23
2022-08-26 11:30:00,2022-08-26 16:15:00,5.0,1.8,2.2499999999999996,11
2022-08-27 00:45:00,2022-08-27 05:00:00,4.5,1.8,2.316666666666667,0
2022-08-27 12:15:00,2022-08-27 16:45:00,4.75,1.9,2.3368421052631576,12
2022-08-28 01:45:00,2022-08-28 05:30:00,4.0,2.0,2.45625,1
2022-08-28 14:00:00,2022-08-28 16:30:00,2.75,2.4,2.672727272727273,14
2022-08-29 03:00:00,2022-08-29 05:15:00,2.5,2.4,2.7,3
2022-08-29 16:00:00,2022-08-29 16:45:00,1.0,2.8,2.875,16
2022-08-30 03:45:00,2022-08-30 05:30:00,2.0,2.6,2.7375,3
2022-08-30 16:30:00,2022-08-30 17:30:00,1.25,2.6,2.7800000000000002,16
2022-08-31 03:45:00,2022-08-31 06:45:00,3.25,2.2,2.723076923076923,3
2022-08-31 17:15:00,2022-08-31 18:00:00,1.0,2.8,2.875,17
2022-09-01 04:15:00,2022-09-01 07:15:00,3.25,2.5,2.776923076923077,4
2022-09-05 08:30:00,2022-09-05 09:45:00,1.5,2.4,2.733333333333333,8
2022-09-05 22:15:00,2022-09-05 23:00:00,1.0,2.7,2.8000000000000003,22
2022-09-06 08:45:00,2022-09-06 11:30:00,3.0,2.4,2.716666666666667,8
2022-09-06 23:00:00,2022-09-07 00:45:00,2.0,2.4,2.6999999999999997,23
2022-09-07 09:45:00,2022-09-07 12:15:00,2.75,2.4,2.627272727272727,9
2022-09-08 00:00:00,2022-09-08 02:00:00,2.25,2.4,2.6999999999999997,0
2022-09-08 11:45:00,2022-09-08 14:00:00,2.5,2.4,2.71,11
2023-07-05 04:15:00,2023-07-05 06:00:00,2.0,2.6,2.8,4
2023-07-06 05:00:00,2023-07-06 07:15:00,2.5,2.6,2.79,5
2023-07-07 05:30:00,2023-07-07 07:45:00,2.5,2.4,2.71,5
2023-07-08 06:30:00,2023-07-08 08:00:00,1.75,2.6,2.7714285714285714,6
2023-07-09 07:30:00,2023-07-09 08:30:00,1.25,2.8,2.88,7
2023-07-30 12:00:00,2023-07-30 13:00:00,1.25,2.8,2.88,12
2023-07-31 01:00:00,2023-07-31 02:15:00,1.5,2.4,2.733333333333333,1
2023-07-31 11:00:00,2023-07-31 14:00:00,3.25,2.5,2.7,11
2023-08-02 03:15:00,2023-08-02 05:00:00,2.0,2.7,2.8125,3
2023-08-03 04:15:00,2023-08-03 06:15:00,2.25,2.7,2.811111111111111,4
2023-08-04 05:00:00,2023-08-04 06:45:00,2.0,2.7,2.85,5
2023-08-05 04:45:00,2023-08-05 07:30:00,3.0,2.6,2.8000000000000003,4
2023-08-06 05:45:00,2023-08-06 07:45:00,2.25,2.7,2.822222222222222,5
2023-08-27 09:45:00,2023-08-27 11:30:00,2.0,2.6,2.75,9
2023-08-27 23:45:00,2023-08-28 00:30:00,1.0,2.7,2.8,23
2023-08-28 10:15:00,2023-08-28 13:00:00,3.0,2.4,2.6583333333333337,10
2023-08-29 00:45:00,2023-08-29 02:45:00,2.25,2.6,2.7666666666666666,0
2023-08-29 11:45:00,2023-08-29 14:15:00,2.75,2.1,2.4727272727272727,11
2023-08-30 01:30:00,2023-08-30 04:15:00,3.0,2.0,2.5500000000000003,1
2023-08-31 03:30:00,2023-08-31 05:15:00,2.0,2.7,2.8499999999999996,3
2023-09-01 03:30:00,2023-09-01 05:30:00,2.25,2.7,2.811111111111111,3
2023-09-09 08:15:00,2023-09-09 10:45:00,2.75,2.6,2.7545454545454544,8
2023-09-10 08:30:00,2023-09-10 12:15:00,4.0,2.4,2.6937499999999996,8
2023-09-10 23:00:00,2023-09-11 01:00:00,2.25,2.7,2.788888888888889,23
2023-09-11 09:30:00,2023-09-11 13:15:00,4.0,2.3,2.5999999999999996,9
2023-09-11 23:30:00,2023-09-12 02:30:00,3.25,2.0,2.7615384615384615,23
2023-09-12 10:30:00,2023-09-12 13:45:00,3.5,2.5,2.714285714285715,10
2023-09-13 00:30:00,2023-09-13 02:30:00,2.25,2.6,2.788888888888889,0
2023-09-13 11:45:00,2023-09-13 14:45:00,3.25,2.5,2.723076923076923,11
2023-09-14 01:00:00,2023-09-14 04:30:00,3.75,2.4,2.6866666666666665,1
2023-09-14 13:00:00,2023-09-14 15:30:00,2.75,2.5,2.709090909090909,13
2023-09-15 02:00:00,2023-09-15 04:30:00,2.75,2.6,2.7636363636363632,2
2024-06-29 08:30:00,2024-06-29 09:15:00,1.0,2.4,2.65,8
2024-06-30 09:30:00,2024-06-30 10:15:00,1.0,2.6,2.7500000000000004,9
2024-07-03 11:15:00,2024-07-03 13:30:00,2.5,2.6,2.7399999999999998,11
2024-07-04 01:15:00,2024-07-04 02:30:00,1.5,2.6,2.783333333333333,1
2024-07-04 11:45:00,2024-07-04 14:15:00,2.75,2.3,2.6636363636363636,11
2024-07-05 02:00:00,2024-07-05 03:15:00,1.5,2.4,2.6500000000000004,2
2024-07-05 13:30:00,2024-07-05 14:45:00,1.5,2.5,2.733333333333333,13
2024-07-06 03:15:00,2024-07-06 04:00:00,1.0,2.6,2.725,3
2024-07-07 03:30:00,2024-07-07 04:15:00,1.0,2.7,2.8249999999999997,3
2024-07-08 04:15:00,2024-07-08 05:00:00,1.0,2.5,2.65,4
2024-07-09 04:30:00,2024-07-09 06:00:00,1.75,2.3,2.685714285714286,4
2024-07-10 05:00:00,2024-07-10 07:15:00,2.5,2.2,2.7499999999999996,5
2024-07-11 04:45:00,2024-07-11 08:00:00,3.5,2.3,2.75,4
2024-07-11 18:15:00,2024-07-11 19:00:00,1.0,2.5,2.75,18
2024-07-12 05:30:00,2024-07-12 08:00:00,2.75,2.3,2.6818181818181817,5
2024-07-12 18:30:00,2024-07-12 20:30:00,2.25,2.3,2.7888888888888888,18
2024-07-13 04:45:00,2024-07-13 10:00:00,5.5,2.2,2.6636363636363636,4
2024-07-13 18:30:00,2024-07-13 22:15:00,4.0,2.2,2.78125,18
2024-07-14 05:15:00,2024-07-14 10:15:00,5.25,1.9,2.5619047619047617,5
2024-07-14 20:45:00,2024-07-14 21:30:00,1.0,2.6,2.8000000000000003,20
2024-07-15 07:15:00,2024-07-15 10:00:00,3.0,2.4,2.733333333333333,7
2024-07-16 09:15:00,2024-07-16 10:15:00,1.25,2.6,2.8200000000000003,9
2024-07-20 13:00:00,2024-07-20 14:15:00,1.5,2.4,2.766666666666667,13
2024-07-21 13:15:00,2024-07-21 15:00:00,2.0,2.7,2.9,13
2024-07-22 03:00:00,2024-07-22 05:15:00,2.5,2.3,2.7099999999999995,3
2024-07-22 14:00:00,2024-07-22 16:15:00,2.5,1.7,2.61,14
2024-07-23 03:30:00,2024-07-23 06:15:00,3.0,2.3,2.65,3
2024-07-24 04:45:00,2024-07-24 06:45:00,2.25,1.9,2.6777777777777776,4
2024-07-26 06:00:00,2024-07-26 07:15:00,1.5,2.1,2.466666666666667,6
2024-07-26 18:30:00,2024-07-26 19:15:00,1.0,2.3,2.675,18
2024-07-27 05:45:00,2024-07-27 08:15:00,2.75,1.8,2.581818181818182,5
2024-07-28 07:30:00,2024-07-28 09:15:00,2.0,2.3,2.6999999999999997,7
2024-07-29 08:30:00,2024-07-29 09:30:00,1.25,2.0,2.6199999999999997,8
2024-07-30 08:45:00,2024-07-30 10:15:00,1.75,2.1,2.642857142857143,8
2024-08-03 01:30:00,2024-08-03 02:30:00,1.25,1.9,2.5000000000000004,1
2024-08-10 09:30:00,2024-08-10 15:15:00,6.0,2.6,2.7458333333333336,9
2024-08-10 21:30:00,2024-08-11 07:00:00,9.75,2.3,2.7589743589743594,21
2024-08-11 09:15:00,2024-08-19 20:45:00,203.75,1.5,2.3200000000000003,9
2024-08-19 22:30:00,2024-08-21 14:45:00,40.5,2.1,2.611111111111111,22
2024-08-22 01:30:00,2024-08-22 06:45:00,5.5,2.7,2.9045454545454543,1
2024-08-27 08:00:00,2024-08-27 09:00:00,1.25,2.2,2.6000000000000005,8
2024-08-28 08:30:00,2024-08-28 10:45:00,2.5,2.3,2.71,8
2024-08-28 21:45:00,2024-08-28 23:45:00,2.25,1.8,2.6999999999999997,21
